Datetime,Open,High,Low,Close,Volume,Dividends,Splits,Capital Gains
2024-04-22 11:30:00-04:00,415.3399963378906,417.4800109863281,415.2300109863281,416.5849914550781,5655509,0.0,0.0,0.0
2024-04-22 12:30:00-04:00,416.5899963378906,418.660888671875,416.02508544921875,418.660888671875,3616583,0.0,0.0,0.0
2024-04-22 13:30:00-04:00,418.6400146484375,420.94000244140625,418.6000061035156,420.7099914550781,5424527,0.0,0.0,0.0
2024-04-22 14:30:00-04:00,420.7250061035156,421.17999267578125,419.4512939453125,419.7786865234375,5242715,0.0,0.0,0.0
2024-04-22 15:30:00-04:00,419.75,419.8799133300781,418.2300109863281,418.8500061035156,5049050,0.0,0.0,0.0
2024-04-23 09:30:00-04:00,420.9100036621094,424.2099914550781,420.4200134277344,424.1050109863281,11722008,0.0,0.0,0.0
2024-04-23 10:30:00-04:00,424.1449890136719,425.0799865722656,423.510009765625,424.610107421875,7519239,0.0,0.0,0.0
2024-04-23 11:30:00-04:00,424.614990234375,425.2799987792969,423.9599914550781,425.07000732421875,3954913,0.0,0.0,0.0
2024-04-23 12:30:00-04:00,425.07000732421875,425.2699890136719,424.25,424.9200134277344,3284986,0.0,0.0,0.0
2024-04-23 13:30:00-04:00,424.9100036621094,426.1600036621094,424.6499938964844,426.0899963378906,3169795,0.0,0.0,0.0
2024-04-23 14:30:00-04:00,426.1099853515625,426.2799987792969,425.19000244140625,425.5299987792969,4589393,0.0,0.0,0.0
2024-04-23 15:30:00-04:00,425.5299987792969,425.79998779296875,424.7699890136719,425.1400146484375,5556011,0.0,0.0,0.0
2024-04-24 09:30:00-04:00,428.17999267578125,429.7300109863281,427.7099914550781,428.07000732421875,13448950,0.0,0.0,0.0
2024-04-24 10:30:00-04:00,428.0899963378906,428.42999267578125,425.8599853515625,426.3999938964844,5079667,0.0,0.0,0.0
2024-04-24 11:30:00-04:00,426.44000244140625,426.9798889160156,424.54998779296875,425.20989990234375,5542049,0.0,0.0,0.0
2024-04-24 12:30:00-04:00,425.19000244140625,426.4200134277344,424.20001220703125,426.29998779296875,4506635,0.0,0.0,0.0
2024-04-24 13:30:00-04:00,426.30999755859375,427.5497131347656,425.82000732421875,425.92999267578125,4904435,0.0,0.0,0.0
2024-04-24 14:30:00-04:00,425.9200134277344,427.0367126464844,425.1700134277344,426.69000244140625,4644580,0.0,0.0,0.0
2024-04-24 15:30:00-04:00,426.69000244140625,427.1099853515625,426.42999267578125,426.42999267578125,4056915,0.0,0.0,0.0
2024-04-25 09:30:00-04:00,419.239990234375,421.5299987792969,418.1400146484375,421.1700134277344,15743104,0.0,0.0,0.0
2024-04-25 10:30:00-04:00,421.17999267578125,421.2793884277344,418.9800109863281,420.54998779296875,7523811,0.0,0.0,0.0
2024-04-25 11:30:00-04:00,420.5400085449219,421.94000244140625,419.4849853515625,421.8205871582031,6193783,0.0,0.0,0.0
2024-04-25 12:30:00-04:00,421.8299865722656,423.260009765625,421.4601135253906,422.67999267578125,5465778,0.0,0.0,0.0
2024-04-25 13:30:00-04:00,422.6600036621094,424.80999755859375,422.55029296875,423.1000061035156,5133700,0.0,0.0,0.0
2024-04-25 14:30:00-04:00,423.07000732421875,425.32000732421875,422.6300048828125,425.1600036621094,4560101,0.0,0.0,0.0
2024-04-25 15:30:00-04:00,425.1650085449219,425.19000244140625,423.6099853515625,424.3800048828125,5789003,0.0,0.0,0.0
2024-04-26 09:30:00-04:00,427.6300048828125,431.0899963378906,426.9200134277344,429.9800109863281,15850598,0.0,0.0,0.0
2024-04-26 10:30:00-04:00,430.010009765625,432.1700134277344,429.6400146484375,431.0,5708778,0.0,0.0,0.0
2024-04-26 11:30:00-04:00,431.0150146484375,431.92999267578125,430.69000244140625,431.2300109863281,3039855,0.0,0.0,0.0
2024-04-26 12:30:00-04:00,431.2699890136719,432.4700012207031,430.9599914550781,432.2799987792969,2726232,0.0,0.0,0.0
2024-04-26 13:30:00-04:00,432.2900085449219,432.54998779296875,431.1300048828125,431.31201171875,2857979,0.0,0.0,0.0
2024-04-26 14:30:00-04:00,431.30999755859375,432.2449951171875,430.9700012207031,432.2200012207031,3701951,0.0,0.0,0.0
2024-04-26 15:30:00-04:00,432.2099914550781,432.239990234375,430.9800109863281,431.04998779296875,5568037,0.0,0.0,0.0
2024-04-29 09:30:00-04:00,433.1000061035156,433.760009765625,430.8999938964844,432.46710205078125,8399214,0.0,0.0,0.0
2024-04-29 10:30:00-04:00,432.45001220703125,432.989990234375,431.6300048828125,432.04998779296875,3568753,0.0,0.0,0.0
2024-04-29 11:30:00-04:00,432.05999755859375,432.7799072265625,431.2604064941406,432.7799072265625,2470894,0.0,0.0,0.0
2024-04-29 12:30:00-04:00,432.7699890136719,433.20001220703125,431.9800109863281,433.17999267578125,2481658,0.0,0.0,0.0
2024-04-29 13:30:00-04:00,433.17999267578125,433.3453063964844,432.19000244140625,432.2952880859375,2664488,0.0,0.0,0.0
2024-04-29 14:30:00-04:00,432.260009765625,432.3900146484375,429.9800109863281,431.3349914550781,5068852,0.0,0.0,0.0
2024-04-29 15:30:00-04:00,431.3399963378906,432.8550109863281,431.25,432.7300109863281,3691072,0.0,0.0,0.0
2024-04-30 09:30:00-04:00,431.1499938964844,432.55999755859375,430.8760986328125,430.8800048828125,5986296,0.0,0.0,0.0
2024-04-30 10:30:00-04:00,430.8699951171875,432.1700134277344,429.1300048828125,429.5899963378906,4776699,0.0,0.0,0.0
2024-04-30 11:30:00-04:00,429.6000061035156,429.6994934082031,428.6499938964844,429.45001220703125,3624919,0.0,0.0,0.0
2024-04-30 12:30:00-04:00,429.45001220703125,429.45001220703125,427.29998779296875,427.81500244140625,4387103,0.0,0.0,0.0
2024-04-30 13:30:00-04:00,427.79998779296875,428.9700012207031,427.5799865722656,427.60009765625,3000163,0.0,0.0,0.0
2024-04-30 14:30:00-04:00,427.6400146484375,428.3900146484375,426.9100036621094,427.6499938964844,5220479,0.0,0.0,0.0
2024-04-30 15:30:00-04:00,427.6700134277344,428.04998779296875,424.510009765625,424.55999755859375,12087538,0.0,0.0,0.0
2024-05-01 09:30:00-04:00,423.1400146484375,423.5199890136719,421.29998779296875,422.3299865722656,8786375,0.0,0.0,0.0
2024-05-01 10:30:00-04:00,422.3399963378906,423.25,420.9700012207031,421.92999267578125,3810580,0.0,0.0,0.0
2024-05-01 11:30:00-04:00,421.94000244140625,422.6695861816406,420.6600036621094,422.2157897949219,3767177,0.0,0.0,0.0
2024-05-01 12:30:00-04:00,422.2001953125,422.2149963378906,421.0,421.847900390625,2838199,0.0,0.0,0.0
2024-05-01 13:30:00-04:00,421.8800048828125,424.69000244140625,421.69000244140625,424.5563049316406,5906254,0.0,0.0,0.0
2024-05-01 14:30:00-04:00,424.54998779296875,430.1400146484375,422.2701110839844,428.35809326171875,13269359,0.0,0.0,0.0
2024-05-01 15:30:00-04:00,428.3500061035156,428.3599853515625,421.30999755859375,421.45001220703125,10208444,0.0,0.0,0.0
2024-05-02 09:30:00-04:00,425.2799987792969,425.75,420.6300048828125,423.2699890136719,11028880,0.0,0.0,0.0
2024-05-02 10:30:00-04:00,423.2799987792969,424.8399963378906,422.0,423.8299865722656,4613212,0.0,0.0,0.0
2024-05-02 11:30:00-04:00,423.8399963378906,425.04998779296875,423.0799865722656,424.29998779296875,2975382,0.0,0.0,0.0
2024-05-02 12:30:00-04:00,424.239990234375,425.9200134277344,423.1816101074219,425.8399963378906,2792819,0.0,0.0,0.0
2024-05-02 13:30:00-04:00,425.8900146484375,426.6000061035156,425.1600036621094,426.4200134277344,2656835,0.0,0.0,0.0
2024-05-02 14:30:00-04:00,426.4497985839844,427.80999755859375,426.3599853515625,427.42999267578125,4222192,0.0,0.0,0.0
2024-05-02 15:30:00-04:00,427.3900146484375,427.54998779296875,426.04998779296875,426.9200134277344,5073289,0.0,0.0,0.0
2024-05-03 09:30:00-04:00,434.4200134277344,436.4700012207031,432.739990234375,434.0400085449219,15727574,0.0,0.0,0.0
2024-05-03 10:30:00-04:00,434.07000732421875,435.1499938964844,432.8999938964844,434.1199951171875,6045675,0.0,0.0,0.0
2024-05-03 11:30:00-04:00,434.125,435.5249938964844,434.125,435.0928955078125,5602119,0.0,0.0,0.0
2024-05-03 12:30:00-04:00,435.1099853515625,435.5899963378906,434.5199890136719,435.1499938964844,3359634,0.0,0.0,0.0
2024-05-03 13:30:00-04:00,435.1698913574219,436.0299987792969,434.6400146484375,435.8203125,2992498,0.0,0.0,0.0
2024-05-03 14:30:00-04:00,435.80499267578125,436.07000732421875,435.3900146484375,435.82000732421875,6150640,0.0,0.0,0.0
2024-05-03 15:30:00-04:00,435.82000732421875,435.8399963378906,435.1499938964844,435.4750061035156,5406181,0.0,0.0,0.0
2024-05-06 09:30:00-04:00,437.32000732421875,438.32000732421875,436.5199890136719,437.8478088378906,6562558,0.0,0.0,0.0
2024-05-06 10:30:00-04:00,437.70001220703125,438.1897888183594,435.4800109863281,437.8699951171875,3337797,0.0,0.0,0.0
2024-05-06 11:30:00-04:00,437.8800048828125,438.5,437.17999267578125,437.67999267578125,3236793,0.0,0.0,0.0
2024-05-06 12:30:00-04:00,437.7149963378906,438.5400085449219,437.6099853515625,438.25830078125,3129512,0.0,0.0,0.0
2024-05-06 13:30:00-04:00,438.2200012207031,439.2799987792969,438.114990234375,439.07501220703125,3545333,0.0,0.0,0.0
2024-05-06 14:30:00-04:00,439.07501220703125,439.2200012207031,438.6600036621094,438.9100036621094,3499007,0.0,0.0,0.0
2024-05-06 15:30:00-04:00,438.9100036621094,440.3399963378906,438.69000244140625,440.3299865722656,5061323,0.0,0.0,0.0
2024-05-07 09:30:00-04:00,440.7200012207031,441.2914123535156,439.9800109863281,440.1499938964844,7126083,0.0,0.0,0.0
2024-05-07 10:30:00-04:00,440.1300048828125,441.9100036621094,440.04998779296875,441.5299987792969,4581622,0.0,0.0,0.0
2024-05-07 11:30:00-04:00,441.510009765625,441.9399108886719,441.239990234375,441.760009765625,2238955,0.0,0.0,0.0
2024-05-07 12:30:00-04:00,441.760009765625,441.8598937988281,441.1000061035156,441.7398986816406,5568053,0.0,0.0,0.0
2024-05-07 13:30:00-04:00,441.7250061035156,441.9700012207031,439.8299865722656,440.06500244140625,3194543,0.0,0.0,0.0
2024-05-07 14:30:00-04:00,440.0498962402344,440.5849914550781,439.5799865722656,440.3900146484375,2947743,0.0,0.0,0.0
2024-05-07 15:30:00-04:00,440.4100036621094,440.8900146484375,440.0899963378906,440.29998779296875,3491378,0.0,0.0,0.0
2024-05-08 09:30:00-04:00,437.739990234375,440.7297058105469,437.55999755859375,440.55999755859375,6177937,0.0,0.0,0.0
2024-05-08 10:30:00-04:00,440.56500244140625,441.4700012207031,439.7799987792969,440.1300048828125,3202850,0.0,0.0,0.0
2024-05-08 11:30:00-04:00,440.14959716796875,440.29998779296875,439.6099853515625,439.9700012207031,2356664,0.0,0.0,0.0
2024-05-08 12:30:00-04:00,439.9700012207031,440.07000732421875,439.010009765625,439.1579895019531,3056300,0.0,0.0,0.0
2024-05-08 13:30:00-04:00,439.1099853515625,440.29998779296875,439.04998779296875,440.1488952636719,2709107,0.0,0.0,0.0
2024-05-08 14:30:00-04:00,440.14990234375,440.32000732421875,439.3900146484375,440.07501220703125,2026911,0.0,0.0,0.0
2024-05-08 15:30:00-04:00,440.06500244140625,440.4800109863281,440.0010070800781,440.07000732421875,3306832,0.0,0.0,0.0
2024-05-09 09:30:00-04:00,440.3299865722656,440.75,438.4599914550781,439.510009765625,6398531,0.0,0.0,0.0
2024-05-09 10:30:00-04:00,439.5150146484375,441.4200134277344,439.5,441.3800048828125,3708430,0.0,0.0,0.0
2024-05-09 11:30:00-04:00,441.3900146484375,441.55499267578125,439.9599914550781,440.5828857421875,2292078,0.0,0.0,0.0
2024-05-09 12:30:00-04:00,440.5899963378906,441.45001220703125,440.2250061035156,441.1700134277344,3210986,0.0,0.0,0.0
2024-05-09 13:30:00-04:00,441.17999267578125,441.239990234375,440.44049072265625,441.05999755859375,2188492,0.0,0.0,0.0
2024-05-09 14:30:00-04:00,441.07000732421875,441.6000061035156,440.79998779296875,440.8800048828125,2557780,0.0,0.0,0.0
2024-05-09 15:30:00-04:00,440.8599853515625,441.1600036621094,440.5799865722656,441.0299987792969,3247008,0.0,0.0,0.0
2024-05-10 09:30:00-04:00,442.55999755859375,444.30999755859375,441.3699951171875,441.5150146484375,7564013,0.0,0.0,0.0
2024-05-10 10:30:00-04:00,441.55999755859375,442.1449890136719,440.4989929199219,441.67999267578125,4683954,0.0,0.0,0.0
2024-05-10 11:30:00-04:00,441.68499755859375,441.81988525390625,440.6099853515625,441.6099853515625,2825323,0.0,0.0,0.0
2024-05-10 12:30:00-04:00,441.5906982421875,442.0299072265625,441.239990234375,441.3799133300781,1821698,0.0,0.0,0.0
